'DatasetName'|'DatasetType'|'ElementNumber'|'ElementName'|'V2Number'|'National'|'State'|'Usage'|'MinOccurs'|'MaxOccurs'|'IsNillable'|'DataType'|'NV'|'PN'|'PNNill'|'NVList'|'PNList'|'minLength'|'maxLength'|'length'|'minInclusive'|'maxInclusive'|'minExclusive'|'totalDigits'|'fractionDigits'|'pattern'|
'DEMDataSet'|'element'|'dPersonnel.13'|'EMS Personnel's Race'|'D08_13'|''|'State'|'Recommended'|'0'|'M'|'Nillable'|'DemographicRace'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.14'|'EMS Personnel's Citizenship'|''|''|''|'Optional'|'0'|'1'|''|'ANSICountryCode'|''|''|''|''|''|''|''|'2'|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.15'|'EMS Personnel's Highest Educational Degree'|''|''|''|'Optional'|'0'|'1'|''|'PersonnelHighestEducationalDegree'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.16'|'EMS Personnel's Degree Subject/Field of Study'|''|''|''|'Optional'|'0'|'M'|''|'PersonnelDegreeFieldofStudy'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.17'|'EMS Personnel's Motor Vehicle License Type'|''|''|''|'Optional'|'0'|'M'|''|'PersonnelVehicleLicenseType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.18'|'EMS Personnel's Immunization Status'|''|''|''|'Optional'|'0'|'1'|''|'ImmunizationType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.19'|'EMS Personnel's Immunization Year'|''|''|''|'Optional'|'0'|'1'|''|'Year'|''|''|''|''|''|''|''|''|'1900'|'2050'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.20'|'EMS Personnel's Foreign Language Ability'|''|''|''|'Optional'|'0'|'M'|''|'PersonnelForeignLanguageAbility'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.21'|'EMS Personnel's Agency ID Number'|'D07_01'|''|''|'Optional'|'0'|'1'|''|'PersonnelAgencyIDNumber'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.22'|'EMS Personnel's State of Licensure'|''|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'ANSIStateCode'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'DEMDataSet'|'element'|'dPersonnel.23'|'EMS Personnel's State's Licensure ID Number'|'D07_02'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'StateLicensureID'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.24'|'EMS Personnel's State EMS Certification Licensure Level'|'D08_15'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'MemberLevel'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.25'|'EMS Personnel's State EMS Current Certification Date'|'D08_17'|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.26'|'EMS Personnel's Initial State's Licensure Issue Date'|'D08_18'|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.27'|'EMS Personnel's Current State's Licensure Expiration Date'|''|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.28'|'EMS Personnel's National Registry Number'|''|''|''|'Optional'|'0'|'1'|''|'NationalRegistryNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[A-Z][A-Z0-9][0-9]{6}'|
'DEMDataSet'|'element'|'dPersonnel.29'|'EMS Personnel's National Registry Certification Level'|''|''|''|'Optional'|'0'|'1'|''|'NationalRegistryCertificationLevel'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.30'|'EMS Personnel's Current National Registry Expiration Date'|''|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.31'|'EMS Personnel's Employment Status'|'D07_03'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'EmploymentStatus'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.32'|'EMS Personnel's Employment Status Date'|'D07_04'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'DateType'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.33'|'EMS Personnel's Hire Date'|''|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.34'|'EMS Personnel's Primary EMS Job Role'|''|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'JobResponsibilities'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.35'|'EMS Personnel's Other Job Responsibilities'|''|''|'State'|'Recommended'|'0'|'M'|'Nillable'|'JobResponsibilities'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.36'|'EMS Personnel's Total Length of Service in Years'|'D08_19'|''|''|'Optional'|'0'|'1'|''|'TotalService'|''|''|''|''|''|''|''|''|'0'|'80'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.37'|'EMS Personnel's Date Length of Service Documented'|'D08_20'|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.38'|'EMS Personnel's Practice Level'|'D07_05'|''|''|'Optional'|'0'|'1'|''|'MemberLevel'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dPersonnel.39'|'Date of Personnel's Certification or Licensure for Agency'|'D07_06'|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dDevice.01'|'Medical Device Serial Number'|'D09_01'|''|''|'Optional'|'0'|'1'|''|'DeviceSerialNumber'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dDevice.02'|'Medical Device Name or ID'|'D09_02'|''|''|'Optional'|'0'|'1'|''|'DeviceNameorID'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dDevice.03'|'Medical Device Type'|''|''|''|'Optional'|'0'|'M'|''|'MedicalDeviceType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dDevice.04'|'Medical Device Manufacturer'|'D09_03'|''|''|'Optional'|'0'|'1'|''|'DeviceManufacturer'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dDevice.05'|'Medical Device Model Number'|'D09_04'|''|''|'Optional'|'0'|'1'|''|'ModelNumber'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dDevice.06'|'Medical Device Purchase Date'|'D09_05'|''|''|'Optional'|'0'|'1'|''|'DateType'|''|''|''|''|''|''|''|''|'1900-01-01'|'2050-01-01'|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.01'|'Type of Facility'|'D04_15'|''|''|'Optional'|'0'|'1'|''|'TypeOfFacility'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.02'|'Facility Name'|'D04_11'|''|''|'Optional'|'0'|'1'|''|'FacilityName'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.03'|'Facility Location Code'|'D04_12'|''|''|'Optional'|'0'|'1'|''|'FacilityCode'|''|''|''|''|''|'2'|'50'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.04'|'Hospital Designations'|''|''|''|'Optional'|'0'|'M'|''|'HospitalDesignation'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.05'|'Facility National Provider Identifier'|''|''|''|'Optional'|'0'|'M'|''|'NationalProviderIdentifier'|''|''|''|''|''|''|''|'10'|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.06'|'Facility Room, Suite, or Apartment'|''|''|''|'Optional'|'0'|'1'|''|'FacilityRoom'|''|''|''|''|''|'1'|'15'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.07'|'Facility Street Address'|''|''|''|'Optional'|'0'|'1'|''|'StreetAddress'|''|''|''|''|''|'1'|'255'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.08'|'Facility City'|''|''|''|'Optional'|'0'|'1'|''|'CityGnisCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.09'|'Facility State'|''|''|''|'Optional'|'0'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'DEMDataSet'|'element'|'dFacility.10'|'Facility ZIP Code'|''|''|''|'Optional'|'0'|'1'|''|'ZIP'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]'|
'DEMDataSet'|'element'|'dFacility.11'|'Facility County'|''|''|''|'Optional'|'0'|'1'|''|'ANSICountyCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{5}'|
'DEMDataSet'|'element'|'dFacility.12'|'Facility Country'|''|''|''|'Optional'|'0'|'1'|''|'ANSICountryCodesCAMXUS'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dFacility.13'|'Facility GPS Location'|''|''|''|'Optional'|'0'|'1'|''|'GPSLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|'(\+|-)?(90(\.[0]{1,6})?|([1-8][0-9]|[0-9])(\.[0-9]{1,6})?),(\+|-)?(180(\.[0]{1,6})?|(1[0-7][0-9]|[1-9][0-9]|[0-9])(\.[0-9]{1,6})?)'|
'DEMDataSet'|'element'|'dFacility.14'|'Facility US National Grid Coordinates'|''|''|''|'Optional'|'0'|'1'|''|'USNG'|''|''|''|''|''|''|''|''|''|''|''|''|''|'([1-9]|[1-5][0-9]|60)[C-HJ-NP-X][A-HJ-NP-Z][A-HJ-NP-V][0-9]{8}'|
'DEMDataSet'|'element'|'dFacility.15'|'Facility Phone Number'|''|''|''|'Optional'|'0'|'M'|''|'PhoneNumber'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]'|
'DEMDataSet'|'element'|'dCustomResults.01'|'Custom Data Element Result'|''|''|''|'Mandatory'|'1'|'M'|'Nillable'|'CustomResults'|'NV'|'PN'|''|''|''|'1'|'100000'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dCustomResults.02'|'Custom Element ID Referenced'|''|''|''|'Mandatory'|'1'|'1'|''|'CorrelationID'|''|''|''|''|''|'0'|'255'|''|''|''|''|''|''|''|
'DEMDataSet'|'element'|'dCustomResults.03'|'CorrelationID of DemographicReport Element or Group'|''|''|''|'Optional'|'0'|'1'|''|'CorrelationID'|''|''|''|''|''|'0'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eState.01'|'State Required Element'|''|''|''|'Optional'|'0'|'M'|''|'StateRequiredElement'|''|''|''|''|''|'1'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'dAgency.01'|'EMS Agency Unique State ID'|''|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSAgencyStateID'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'dAgency.02'|'EMS Agency Number'|'D01_01'|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSAgencyNumber'|''|''|''|''|''|'1'|'15'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'dAgency.04'|'EMS Agency State'|'D01_03'|'National'|'State'|'Mandatory'|'1'|'1'|''|'ANSIStateCode'|''|''|''|''|''|''|''|''|''|''|''|''|''|'[0-9]{2}'|
'EMSDataSet'|'element'|'eCustomConfiguration.01'|'Custom Data Element Title'|''|''|''|'Mandatory'|'1'|'1'|''|'CustomTitle'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.02'|'Custom Definition'|''|''|''|'Mandatory'|'1'|'1'|''|'CustomDefinition'|''|''|''|''|''|'0'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.03'|'Custom Data Type'|''|''|''|'Mandatory'|'1'|'1'|''|'CustomDataType'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.04'|'Custom Data Element Recurrence'|''|''|''|'Mandatory'|'1'|'1'|''|'YesNoValues'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.05'|'Custom Data Element Usage'|''|''|''|'Mandatory'|'1'|'1'|''|'ElementUsage'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.06'|'Custom Data Element Potential Values'|''|''|''|'Optional'|'0'|'M'|''|'CustomValue'|''|''|''|''|''|'1'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.07'|'Custom Data Element Potential NOT Values (NV)'|''|''|''|'Optional'|'0'|'M'|''|'NV'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.08'|'Custom Data Element Potential Pertinent Negative Values (PN)'|''|''|''|'Optional'|'0'|'M'|''|'PN'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCustomConfiguration.09'|'Custom Data Element Grouping ID'|''|''|''|'Optional'|'0'|'1'|''|'CorrelationID'|''|''|''|''|''|'0'|'255'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eRecord.01'|'Patient Care Report Number'|'E01_01'|'National'|'State'|'Mandatory'|'1'|'1'|''|'PatientCareReportNumber'|''|''|''|''|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eRecord.02'|'Software Creator'|'E01_02'|'National'|'State'|'Mandatory'|'1'|'1'|''|'SoftwareCreator'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eRecord.03'|'Software Name'|'E01_03'|'National'|'State'|'Mandatory'|'1'|'1'|''|'SoftwareName'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eRecord.04'|'Software Version'|'E01_04'|'National'|'State'|'Mandatory'|'1'|'1'|''|'SoftwareVersion'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.01'|'EMS Agency Number'|'E02_01'|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSAgencyNumber'|''|''|''|''|''|'1'|'15'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.02'|'EMS Agency Name'|''|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'EMSAgencyName'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.03'|'Incident Number'|'E02_02'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'EMSIncidentNumber'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.04'|'EMS Response Number'|'E02_03'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'EMSResponseNumber'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.05'|'Type of Service Requested'|'E02_04'|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSServiceCat'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.06'|'Standby Purpose'|''|''|''|'Optional'|'0'|'1'|''|'EMSStandByReason'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.07'|'Primary Role of the Unit'|'E02_05'|'National'|'State'|'Mandatory'|'1'|'1'|''|'PrimaryRoleOfUnit'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.08'|'Type of Dispatch Delay'|'E02_06'|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'EMSDispatchDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.09'|'Type of Response Delay'|'E02_07'|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'EMSUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.10'|'Type of Scene Delay'|'E02_08'|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'EMSSceneUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.11'|'Type of Transport Delay'|'E02_09'|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'EMSTransportUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.12'|'Type of Turn-Around Delay'|'E02_10'|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'EMSTurnaroundUnitDelayReason'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.13'|'EMS Vehicle (Unit) Number'|'E02_11'|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSVehicleNumber'|''|''|''|''|''|'1'|'25'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.14'|'EMS Unit Call Sign'|'E02_12'|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSUnitCallSign'|''|''|''|''|''|'1'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.15'|'Level of Care of This Unit'|''|'National'|'State'|'Mandatory'|'1'|'1'|''|'UnitLevelOfCare'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.16'|'Vehicle Dispatch Location'|'E02_13'|''|''|'Optional'|'0'|'1'|''|'VehicleDispatchLocation'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.17'|'Vehicle Dispatch GPS Location'|'E02_15'|''|''|'Optional'|'0'|'1'|''|'GPSLocation'|''|''|''|''|''|''|''|''|''|''|''|''|''|'(\+|-)?(90(\.[0]{1,6})?|([1-8][0-9]|[0-9])(\.[0-9]{1,6})?),(\+|-)?(180(\.[0]{1,6})?|(1[0-7][0-9]|[1-9][0-9]|[0-9])(\.[0-9]{1,6})?)'|
'EMSDataSet'|'element'|'eResponse.18'|'Vehicle Dispatch Location US National Grid Coordinates'|''|''|''|'Optional'|'0'|'1'|''|'USNG'|''|''|''|''|''|''|''|''|''|''|''|''|''|'([1-9]|[1-5][0-9]|60)[C-HJ-NP-X][A-HJ-NP-Z][A-HJ-NP-V][0-9]{8}'|
'EMSDataSet'|'element'|'eResponse.19'|'Beginning Odometer Reading of Responding Vehicle'|'E02_16'|''|'State'|'Optional'|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.20'|'On-Scene Odometer Reading of Responding Vehicle'|'E02_17'|''|'State'|'Optional'|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.21'|'Patient Destination Odometer Reading of Responding Vehicle'|'E02_18'|''|'State'|'Optional'|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.22'|'Ending Odometer Reading of Responding Vehicle'|'E02_19'|''|'State'|'Optional'|'0'|'1'|''|'EMSMileageOdometer'|''|''|''|''|''|''|''|''|''|''|''|'8'|'2'|''|
'EMSDataSet'|'element'|'eResponse.23'|'Response Mode to Scene'|'E02_20'|'National'|'State'|'Mandatory'|'1'|'1'|''|'EMSResponseMode'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eResponse.24'|'Additional Response Mode Descriptors'|''|'National'|'State'|'Required'|'1'|'M'|'Nillable'|'EMSAdditionalResponseMode'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.01'|'Complaint Reported by Dispatch'|'E03_01'|'National'|'State'|'Mandatory'|'1'|'1'|''|'ComplaintReportedByDispatch'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.02'|'EMD Performed'|'E03_02'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'EMDPerformed'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.03'|'EMD Card Number'|'E03_03'|''|''|'Optional'|'0'|'1'|''|'EMDCardNumber'|''|''|''|''|''|'1'|'10'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.04'|'Dispatch Center Name or ID'|''|''|''|'Optional'|'0'|'1'|''|'ComputerAidedDispatchCADNameorID'|''|''|''|''|''|'2'|'100'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.05'|'Dispatch Priority (Patient Acuity)'|''|''|''|'Optional'|'0'|'1'|''|'DispatchPriority'|''|''|''|''|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eDispatch.06'|'Unit Dispatched CAD Record ID'|''|''|''|'Optional'|'0'|'1'|''|'UnitDispatchedCADRecordID'|''|''|''|''|''|'3'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCrew.01'|'Crew Member ID'|'E04_01'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'CrewMemberID'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|'2'|'50'|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCrew.02'|'Crew Member Level'|'E04_03'|''|'State'|'Recommended'|'0'|'1'|'Nillable'|'MemberLevel'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eCrew.03'|'Crew Member Response Role'|'E04_02'|''|'State'|'Recommended'|'0'|'M'|'Nillable'|'CrewMemberRoles'|'NV'|''|''|'NV.NotReporting; NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|''|''|''|''|''|''|
'EMSDataSet'|'element'|'eTimes.01'|'PSAP Call Date/Time'|'E05_02'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.02'|'Dispatch Notified Date/Time'|'E05_03'|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.03'|'Unit Notified by Dispatch Date/Time'|'E05_04'|'National'|'State'|'Mandatory'|'1'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.04'|'Dispatch Acknowledged Date/Time'|''|''|''|'Optional'|'0'|'1'|''|'DateTimeType'|''|''|''|''|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.05'|'Unit En Route Date/Time'|'E05_05'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
'EMSDataSet'|'element'|'eTimes.06'|'Unit Arrived on Scene Date/Time'|'E05_06'|'National'|'State'|'Required'|'1'|'1'|'Nillable'|'DateTimeType'|'NV'|''|''|'NV.NotRecorded; NV.NotApplicable; '|''|''|''|''|'1950-01-01T00:00:00-00:00'|'2050-01-01T00:00:00-00:00'|''|''|''|'[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}'|
